"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kuwait","KWT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11980.195802123","11897.4742724934","11597.2194237474","11228.403748305","10346.5366598997","10337.1288670657","10072.7770479629","10212.6775452026","11845.5736561274","12827.9144084657","13753.2177838389","14142.2048051512","14209.157572645","13728.2615652803","12010.566312223","11056.3110067102","11446.8377117309","11546.344836977","11091.0842897905","10649.6747846551","10308.8235754205","10285.2462380543","9560.804930448","9489.93573290654","9372.46418197359","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","4149333.74472125","4239625.9618443","4322138.11421315","4139068.69943388","3939573.17933146","4370335.83651961","4532348.9066146","4596728.74701375","4721716.63503206","4871428.99830431","5139954.42062301","5375767.44721991","5626649.76402638","5895298.91622452","6016861.99236831","6344574.01006888","6601069.26450227","6869897.46462944","7165686.72983392","7486772.39353804","7842436.839062","8269171.13625161","8836876.79516599","9350061.08012683","9912160.71396795","10478995.1698275","11189549.0380479","11901641.2526758","12663436.7977665","13477456.4394825","14288285.3371875","15096511.5796094","15909643.3341786","16744064.5669493","17516963.1146253","18194825.3814515","18008291.3546956",
"Lebanon","LBN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6498304.62035101","3682427.28754573","4532169.09403817","6498106.77817709","7186433.01551006","7543239.45105077","7777905.4455319","7986127.11378228","8684899.02156474","8661941.29257809","8894157.72538022","8719347.13730488","8617872.18865851","8616414.23846511","8503948.7102856","8365957.21763257","8571235.40975061","8559085.45695344","8580320.62358186","9364275.34635092","10219111.0412415","11151746.115209","11700674.5453521","11237332.2653191","10824500.556304","10523626.7301492","10183280.7222467","9780503.37412771","9661520.48834417","9593552.60963141","9353827.74261277","8731830.00496375","6990129.55622199",
"Liberia","LBR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.201237376016","335.648228392838","340.126662670714","233.554518850004","235.194284828619","241.270570278119","251.979222704719","265.426436439296","272.888188936221","276.157079311872","282.66951605828","296.251349738117","310.787994763595","328.878853066506","322.73928617633","314.604753021368","301.840547241338","301.698983289609","297.988618328873","284.216751657865","269.49130994328",
"Libya","LBY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5589.54540828037","5706.5342663618","5518.02792780562","5378.31826127801","5981.62633694775","6150.43738681365","6775.58347984821","7107.84705091361","7448.13287036557","7540.84182519798","7389.48419682011","7680.79343404542","2889.66453128466","6408.68273337585","5506.79055748495","4157.73641123545","3756.05167399855","3609.52356380619","4511.03954687046","5117.59783725995","5170.81465559407","3503.83893397263",
"St. Lucia","LCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","11995.8980810711","13034.7579117195","13325.2884562519","12843.6226184468","13470.3717357855","13575.0091024708","14064.918081092","14877.4378005306","15861.6024155306","17834.9144392232","18191.9663097731","20332.788250267","21763.4710829951","23529.2684935924","23283.3065478104","24823.5126059905","24682.0399994421","24786.5605183347","24912.3448468384","25301.7435180768","24779.3254704479","25975.1194264914","26330.6939892121","26049.5671092339","24931.6119202954","24845.7011644248","25721.6308478166","27370.8078679529","26993.7726427103","28324.632659725","28414.4442986328","29405.5831681479","28206.7331308826","28351.4544034189","29659.7289475783","29413.4545495715","28343.2218810738","28711.9585882775","28191.0590573379","29168.9359432977","30031.9554585394","30666.1845071197","31041.9032249241","24655.3638818618",
"Latin America & Caribbean","LCN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","54038.2438496271","53774.6557379594","53606.5076451388","53537.4015736188","53424.6122259796","53271.1339534899","54647.2452893624","56034.9250164292","57485.9442670658","59050.8070216145","60861.7367332978","62945.7415865481","61235.108361312","60974.3202236525","63027.5710206834","66814.6661449432","68816.3900859524","74404.4273071698","77758.16094348","80354.2543571911","81191.3432317662","81588.1883014469","83427.9947211695","85779.5211258212","90379.2963998027","94236.4492941329","99233.6001786056","104812.158341188","111282.733857488","121147.050206013","123469.289416586","121252.380526488","118835.596871772","115554.354442233","118125.998722564","122851.932715018","132491.674052895","135957.577306415","137418.895373425","134862.519945133","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","66245.4269382046","67176.6565689546","67273.0228008148","68274.5184201185","68363.0713002468","70095.1416488283","72835.8898482331","75253.954152046","79220.66828703","80483.7833179254","79859.26026526","77975.3337209367","81904.8084066679","83480.5090229723","86963.8335019474","88211.2096902902","91017.8227650481","94442.2054986892","98755.9600219158","102812.294740801","106985.887250637","109775.138544179","113424.823573166","117535.259628653","121673.548861986","125173.382201369","125534.810089854","126853.681687377","128036.547086453","134508.770171246","139011.539734982","143482.615751961","151774.288242782","158770.860589813","166140.414605844","171285.936041735","181235.1657475","188792.665032553","195870.431959676","206358.771698586","201728.817436927","208068.159639912","218575.477766479","228537.889936702","240841.903259291","257322.494908478","272789.229884784","286967.607625186","295063.070186371","316540.88474049","340844.745852832","371530.805645043","381161.15835317","396353.309067283","412390.713481164","426158.087770598","436445.964465585","446025.777812644","453302.295780397","434810.240891464",
"Lower middle income","LMC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","2127.92000447746","2127.88322546985","2408.27022177211","2613.01337592592","2773.23052037943","2775.99043922568","2707.51561096264","2939.04680640906","2864.54090918353","2844.59230203647","2841.49703778229","2919.58571045513","2847.43852946111","3515.15762235544","3805.38026218981","3205.62641505975","3462.22258262517","4097.11723398981","4707.02849674567","4703.9758449683","4446.55849998356","4355.42021068442","4428.83631199512","4400.62554130841","4528.9765562719","4536.21010320023","4640.61057445711","4572.8443979194","4860.84961543792","5032.78563038172","5220.53377884747","5459.96078125305","5709.53198255721","5780.34668377385","5997.36386430512","6073.11279164942","6294.67929901039","6415.83122211078","6418.37469787597","6378.01846977718","6582.59478897386","6807.21762820166","6876.44036550808","7230.8752424623","7398.71088704471","7692.88828549457","8043.21472129966","8392.73999132328","8855.28027859275","8730.89780341535","9165.63727246533","9549.23807000024","10097.7501106706","10210.1469144128","10308.9725796791","10551.0344529485","10845.2109139048","10421.635815278","10212.1612539231","10092.1205664982","8904.66621107134",
"Late-demographic dividend","LTE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4448.81736583871","4714.01480392258","5143.6042870525","5568.32090329135","5543.94907494897","5789.40608126334","6218.25748281817","6691.58050075703","7458.95204779321","8038.73648053419","8802.50038524882","9607.27928514219","10801.9684993071","11198.9668663708","9643.68196942315","10010.6545028835","10857.666898384","11427.2603708515","11953.2946161682","12482.955578207","12856.0602566","13348.426957243","14116.1012062284","14812.4976129226","15496.1560582033","15357.9496904856",
"Luxembourg","LUX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23001.2491514686","23665.4899755372","23694.9954566891","24256.5500807117","25873.1465446699","25392.4644661293","25489.1285490225","25460.4930520403","26458.1989505814","28954.5863405049","30110.5017822868","30620.2102090701","32247.0398153491","34543.9206734199","35532.6714547247","32836.9940103078","33502.9620409668","33969.8387748438","35290.7181352847","36033.9914456424","36207.8703830839","35902.3971524403","36278.7606866835","37353.2473428842","39623.52253291","40651.0583410143","44509.4813427264","45969.1571139582","49499.1779354666","53823.0840625829","55981.2884640566","60011.0490956072","60296.7501753044","61991.8233851186","63489.9348513991","63500.9189354543","63512.1829923351","66302.2171891763","69440.8076289145","74319.4982287009","79369.2871877149","80415.8609365268","82617.2219420631","82949.1442109692","84732.485619795","86093.172642414","89118.6089959102","95084.205394662","92204.5492683925","86567.7413652134","89137.1783972084","89391.4674918539","86962.6214341948","88081.1414163722","89725.86052247","91407.0266360489","93550.3458679688","92948.1215288026","94008.7095978288","94298.8446792828","91253.9765133842",
"Latvia","LVA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4435.10649256999","4600.59245766154","5058.54160406864","5430.25552910579","5624.69828260577","6001.30050051741","6463.69241433015","7002.38769996879","7666.73688949302","8409.78480170313","9412.90709885077","10638.3084417882","11800.9466783316","11528.8202663639","10049.3988566861","9808.57617559492","10634.963968211","11225.5098634973","11608.5066084614","11844.1574856228","12419.9962882934","12831.4438563804","13366.4907879941","14013.1576079794","14396.9663845436","13964.8270777283",
"Macao SAR, China","MAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","198854.089522763","210592.478183052","219175.915914591","211764.083389185","216686.90818919","237545.468409798","246045.502440971","249084.238077065","260331.107336482","262372.639788702","290139.880985239","298685.827739435","305115.072590357","308868.350812026","301429.167005613","294613.469937935","275472.389043504","263336.902588028","272362.379959418","273729.928207377","290891.752244253","316746.240956891","391365.56403732","413104.752279632","458042.057172481","513230.816802245","519587.292714738","515042.714584509","630290.868890685","748978.365493716","799046.871038602","864533.538401851","828400.060995239","637519.452974873","622131.313395037","673515.607682893","706785.42761382","678734.819172889","292488.395945434",
"St. Martin (French part)","MAF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","6492.82300461624","6970.25647199776","7480.61075470714","7923.51276292999","8116.18811596748","8390.11386200031","8418.75978027195","8540.89478988282","8830.85507506168","9292.21507276207","10064.1996149404","10424.9482553773","10403.2890648304","10638.7669513721","10759.5160654959","10315.8876501107","10968.2160241451","10855.5261609406","11285.6452438265","11699.0620033128","12514.7643132826","12224.130408991","13412.7614103013","13536.5541133683","13741.6258180561","14467.2534622405","13913.5339664538","13574.305714311","14766.9562628309","13754.3815589714","15233.8693465301","14792.8810561773","15659.1270599463","15631.0980219402","15735.392095064","16683.6388863716","16999.5705210177","17800.3795677353","18435.5755174898","18819.8401428359","20009.6301294754","20474.68718657","21430.265114018","22065.5304215654","22614.0096781431","23481.3123900758","23852.4474733303","24582.4057394965","24884.6535583163","25656.8520798587","25583.3040656253","26324.2641738331","26809.8460220975","27135.8332561492","24899.6603221168",
"Monaco","MCO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","64702.3917830851","67413.4344311264","69584.8414322521","72944.1372370918","75029.4854417222","73197.1495918049","75468.1247895048","77277.688630473","79473.8415350334","81344.1436036963","81598.9797702908","81108.5647387398","81665.3312520671","81293.8151487989","81285.3047937922","81742.4355971438","83130.1263608114","84885.8177412958","88558.53554328","92003.4649605998","94037.6814309574","94363.8968578082","94916.7051810174","93156.9547188588","94310.5500065712","95382.7535713124","95602.2450888681","96906.4858641422","99392.2640552703","101763.283703983","104716.218738335","105932.90632506","105943.705035971","105997.263456433","107464.870593152","108391.939010697","113518.968089151","128638.048893523","128247.699368904","112583.368821509","113701.592294083","120255.822345593","120012.567541622","129965.305292826","137751.133440514","142957.214431514","146612.088258471","140439.424880183","147889.126725609","157818.044499192","",
"Moldova","MDA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20086.41174512","18943.8177627553","19327.1833239994","18070.0563227357","17488.8509711629","17893.8190693359","19027.8455546521","20559.5745272984","21978.3069061992","23663.1844255231","25499.8950178854","26798.2689807107","27666.2508452445","29881.0494831874","28123.6650530348","30150.5395621228","31923.2004106533","31739.1002420738","34618.8155632016","36371.7906158666","36535.4816495151","38586.8103648244","41086.1399963269","43596.2700141126","45919.6057750471","43460.8225346143",
"Madagascar","MDG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1350898.8557523","1345797.47097727","1343206.37534767","1298263.67906389","1316393.01027376","1277719.32658546","1271184.88572139","1307242.16887431","1360460.85972784","1374177.50379602","1408323.36691358","1424340.63845783","1368001.99729328","1295622.17069103","1285075.74292043","1265041.44085096","1191922.30652473","1185821.15411696","1121711.76494003","1197413.08654213","1174584.44205999","1029385.60288","981088.197874687","961780.952199371","951033.82533463","935013.286788798","926761.842068334","911616.523784076","916453.976728453","927029.840210742","928835.477650626","845181.126157171","830237.601673899","822651.944010908","797694.409577621","786475.225260425","778724.784219925","782433.482923586","787774.404109019","799226.469292638","809204.303027512","831536.521459132","706455.249594963","752509.2729794","768762.092602187","781882.550528933","800367.787205317","821986.350367818","852468.757230024","795763.240474858","778639.482919528","769383.948653351","771176.754345318","767799.387215658","772293.746941752","775312.367698712","784886.439812295","794188.04168677","798012.096871285","811284.494243567","756954.03530401",
"Maldives","MDV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78857.4327940065","83402.5499849524","88810.5258569718","93827.5032129486","97772.825951843","99398.3618233618","93173.1035349919","97269.5225793293","107538.443113377","110882.434581466","93811.3509217657","115458.403488361","121513.954029573","129834.118702103","117059.676958383","121327.927706231","126611.00782406","124329.022407617","127488.668694296","130722.743656584","128611.331812167","130839.843955374","134370.001490739","139853.481842297","145326.269358912","97095.1378431278",
"Middle East & North Africa","MEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","55216.8089285029","56200.8150569043","57023.328842799","59762.2916385603","64830.9772351059","67305.2121538857","69218.4668650361","71029.6797148281","75354.7189863462","75569.5614334885","78063.5170449758","78585.0954984092","82542.3367207531","86447.6681168751","88850.5832642842","91367.8197257961","92858.0969804267","93520.9440335979","99330.2271998527","106279.00608562","113286.641455816","120028.923566387","116629.490749076","110007.868384572","111245.733856471","111239.515025473","105569.7942806","105217.390791112","104472.040012043","106674.623386986","110091.820039684","112626.14765252","114521.774995562","114702.631400194","118326.161240962","109059.150484343","114591.120748919","120542.477065671","124859.806028574","126417.85416177","130767.862598774","128423.322146554","126621.621189975","126713.128381927","129874.406819221","131003.692752843","134913.409589267","135969.20016939","135482.929473836","126440.574701465","131014.170944341","133932.070709978","136941.711616326","136982.044778013","139097.095639549","141905.517304692","143896.481049141","145236.814234984","146762.253299928","145090.089463787","131733.966395645",
"Marshall Islands","MHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","2500.0538755819","2507.05526720446","2767.08418523591","2741.77059332937","2451.72726627826","2910.61128950122","3035.50035964502","3129.16255336041","2959.7640061939","2946.51620312641","2879.76778298866","3032.837821372","3177.1875250863","3338.07503883379","3595.05688349784","3220.25612097461","3016.86916536182","2997.91286043371","2956.64445237812","2976.84123418844","3139.40401859524","3197.34570730217","3081.13719255588","3052.66172259344","3080.342762003","3041.57267103022","3124.08557256539","2924.76765302852","3013.13305483957","3208.02327850819","3179.1858325667","3095.91973480039","3207.81269211178","3163.43668572828","3199.88684631989","3217.21670737834","3307.14002721651","3396.76093953297","3595.208450273","",
"Middle income","MIC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153654.523822841","144383.625678773","135219.656411682","125412.033271775","123350.760831664","121880.65260261","122941.843965214","124079.325941144","127477.037770396","132197.463684176","137502.868799891","132761.973014092","134344.755555339","137030.017151823","143182.644610422","149711.204302328","157184.319762381","167175.202187655","176160.893219156","175383.150558474","181124.401601942","185206.254909567","184202.19112702","189427.113312926","196139.629797187","203550.173492968","209205.736788633","211341.904595398","217329.498400591","224173.945431105","214022.405898108",
"Mali","MLI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","118758.887345536","121572.634650075","120178.261877631","125674.777905417","126867.142954516","132032.723981792","127850.273624958","123678.476012453","135629.611902105","151433.601375593","158275.288453216","153246.147832923","166129.414055442","155945.3643547","155134.355030772","140694.093659617","140284.707010306","137160.840155964","162099.4709194","163932.024504886","161483.46894948","171096.883972086","175550.402070937","168058.42359361","183760.693416778","173529.564432258","174368.045133509","176156.933218195","173128.555728035","180597.948376505","184503.026401963","193373.481356806","198974.621385056","193339.983289557","216633.487171257","216723.813843464","229267.586791015","225570.558306771","232666.008195838","235622.0331191","235849.836072419","239016.219855801","242466.618040882","247411.58067138","247703.647424074","238484.764377991","236982.489175892","246513.464587932","254155.167548495","261142.217755995","266871.752237375","271255.280450976","275794.381271199","263305.5207109",
"Malta","MLT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","2825.8202544193","2894.68747935249","3066.22119358572","3195.99272005295","3519.13104809335","4176.6897200071","4862.63384067972","5433.85151643483","5977.78336589486","6538.28979198448","6926.20979330165","7103.16444188073","7111.2504525956","6968.7825997507","7032.98617938069","7089.16933173231","7242.56447280348","7488.52664121805","8052.24472756064","8626.47538506281","9079.93449473417","9391.46944440627","9731.10729072026","10066.094455277","10535.9389216029","11126.3426059631","11471.0638185862","11983.0643876162","12515.6597549359","13028.9229522832","15492.8867150149","15196.3218905523","15470.3837926706","15995.1061513064","15910.3242720576","16344.1485858051","16693.4785397772","17429.6500821196","17979.2070428625","17641.8399086495","18528.6066855163","18536.439024859","19126.9484415325","19892.5628041609","20987.7827585731","22461.8413986649","22851.7183206348","24039.6825834951","24417.0574469498","24776.2153263224","22110.6545390289",
"Myanmar","MMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","161794.300615512","159083.289790838","162039.059028367","179706.877663567","165410.3945065","179009.648738224","166450.736702538","152976.184955543","167436.314031902","168918.213602843","173211.47375296","176199.395817437","176344.885638691","170647.279341445","175676.337355698","178831.64380882","185444.936180461","192112.591254389","200122.434590676","205924.667300202","217447.139032409","226294.268436549","233907.624119617","239109.834320829","245853.401290292","247965.126196738","240769.708454358","226985.11876429","197796.853952669","201854.135014927","204508.862317368","200486.379771188","217203.126859154","227698.692622745","241942.472729387","255698.663404006","268801.348065922","280366.14914715","293012.69005521","321071.918826056","360995.844709869","397645.412491179","441009.462939867","497404.468334037","560041.877714393","631025.417907126","708457.175862526","788287.916660042","863765.03203648","948797.701499328","1033004.56049068","1082426.74911217","1152236.93094038","1238752.99382687","1326780.19963001","1408783.70900901","1479553.29567149","1564370.29453892","1659842.36184794","1677438.56599547","1499717.12407337",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2913.07783173645","3065.1623764527","2784.64870520016","2875.96065790561","2895.9161262387","2939.24975566881","3000.22196198717","3127.46607581605","3253.39668316888","3527.7086297305","3762.75055814897","4027.37220184483","3785.85171455651","3882.25072163351","4003.37860175881","3891.05898959235","4025.22154450932","4093.04562486933","4229.4407056717","4353.17377547593","4557.97584406779","4790.54750115312","4986.78017709814","4232.94451825426",
"Mongolia","MNG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","1955020.03037188","2065385.48032706","2131345.75065303","2200037.58400957","2264248.65031675","2408323.01202418","2421725.4729556","2476778.15413126","2518442.68557569","2390091.62912957","2149071.28712603","1927910.60180656","1850568.57298263","1875745.88412502","1980119.85799061","2008163.6471319","2069289.64621123","2120317.11710526","2166508.70964402","2171970.62371711","2215607.43550364","2297994.07496784","2433557.45301801","2662337.45987212","2821507.95106453","3024110.39391071","3289078.6978197","3529994.75599178","3430604.35702975","3587110.27088476","4130723.36886546","4550364.90382335","4979795.22070191","5265880.57828429","5286336.59624877","5246743.00124527","5424829.28930936","5714394.11784189","5906815.90994076","5501039.730445",
"Northern Mariana Islands","MNP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24943.504759296","25226.9040963523","24755.4157931516","21875.6079013918","20613.391547078","19469.347097709","17502.4258069241","14540.355020851","14804.2467250931","13700.4054579453","13736.9719736309","13981.6741503304","14430.1188043616","14790.5125584898","18972.3601544841","23217.1591250685","18615.1980171914","16447.3109258385","",
"Mozambique","MOZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","9003.04439755803","9228.71898162113","8396.88412404534","6936.34130329004","6384.70417620318","6383.75169432455","6215.41243010196","7141.46302335328","7744.23322034161","8216.72870405117","8183.01764339541","8366.56152984061","7582.21975099375","8056.15994071373","8251.15583638","8145.93996477619","8787.66960445025","9520.26458825987","10206.3292876045","11115.8892370386","10950.0690805771","11930.1005702813","12661.7333044769","13135.7831943009","13763.1143269832","14259.9815984511","15207.4246346366","15934.5101827736","16637.4549639451","17211.0761835983","17834.1198357083","18637.4340382429","19447.3646176338","20233.4988227263","21130.7643533913","21921.1441231734","22115.0833868429","22286.5519073663","22392.0431167484","22249.1577276507","21338.9514452969",
"Mauritania","MRT","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","41468.4676483335","40560.5423968643","38597.9221947556","47841.0244132298","53921.0750522042","52440.030010697","52690.0463844403","56328.8764910157","55332.1368328807","60125.614087173","59426.021113492","57256.5904964348","53032.2826737281","57746.4843353886","53186.7319460901","56056.6537695564","53414.2432530346","51612.5595331125","52525.1476758094","52728.6545063396","52971.431653891","50238.58552277","50621.4882642431","47604.5240486185","47672.330571635","49028.7193416953","48629.4723206329","48167.6772530992","49158.1236349151","47042.5458670157","46655.215205224","46315.5127424282","47789.287517432","45156.2204724409","48344.9383004197","49880.2271482153","46669.5415412849","46762.0824231227","47242.6217137521","44207.1919921436","42682.3146049537","42092.9764871421","43763.9526451184","44554.9730100849","47012.8830519695","54063.8490919397","51499.6770347777","49869.6817916916","48489.0649459187","48324.248726461","48879.6413984593","49577.9241640823","50135.1996085393","50770.2827906324","51973.9248459829","51147.4443093028","51464.6061418088","51112.3162065282","52679.826412796","50512.1316908423",
"Mauritius","MUS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","64378.3034684414","67486.379444101","69161.8828092221","70358.723427942","62221.7897394826","64912.745172595","67649.0123069525","67286.9750053593","69715.5115730914","73956.9170547862","80543.6952936109","87051.196099094","92325.3835997627","95711.962533671","101862.359683193","105238.247781393","110626.913774009","114879.000778221","117967.325757562","121972.052648787","127477.179020032","133051.013076904","139653.695426057","141489.790490161","151598.834163386","155440.747078251","156858.227110436","164954.731862499","171021.452363344","173033.860260174","180608.567693899","190084.19068593","199600.829983579","205670.89173011","214163.451855406","222539.38713067","229681.787540549","236877.377958818","245302.879532156","253682.484704242","263237.680187863","273031.616154507","283142.235180032","291584.280218786","248226.334002244",
"Malawi","MWI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","168929.121163884","177575.792503645","174511.835488031","167934.398374333","168194.086560245","186377.129255067","205795.772698719","215197.195232617","205670.727281523","212171.997648167","207678.307572403","235097.731432197","243226.780871506","242236.733271085","252592.021438608","260516.049747539","265601.867283182","270267.168361148","287605.938421368","291422.115194204","284417.411591219","262568.360527835","262845.324459785","265663.039336336","270792.898751461","271340.322162179","256696.921648459","245656.311549427","238918.699251725","230422.271860226","235020.600168272","250325.069598085","229918.446581981","251569.058849098","224988.638194913","259992.873029978","274050.372109225","277734.212483234","280692.677968064","281185.354122055","278074.228360321","257693.074102932","255772.134507675","263910.240128174","271393.351799921","273069.959831622","278240.95568239","296538.127523112","310215.703930114","326530.224029631","339100.652056294","345520.252116439","342114.953125777","349832.660513066","359552.142755565","359559.709420773","358640.440866074","363172.116173264","369339.550439858","380292.771294467","373291.709866683",
"Malaysia","MYS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4824.22899620794","5029.53495173663","5183.44408311269","5389.34235554645","5506.32491303053","5759.72643173153","6042.7910585717","6115.80017605214","6442.33678606915","6596.23402444028","6826.28595154975","7335.89545769934","7839.07448471109","8553.6283984687","9047.8398229744","8902.03558476751","9687.29236367154","10175.8711234867","10577.9589580692","11277.1278260585","11819.4965148723","12339.5655863637","12768.3475945912","13247.8758726433","13925.7636315297","13423.7024614114","13213.4474252318","13497.127709585","14402.1797622033","15253.1146247195","16165.2971837209","17239.7115249989","18294.6338249487","19607.2923850113","20885.5079472375","22367.247858754","23984.1070627458","25089.6079588959","22663.1412249085","23473.8725720549","24966.2245283875","24550.4997002208","25340.3863065497","26274.9192562673","27509.4678155746","28412.3996175257","29413.745509209","30659.840832276","31532.7508628928","30496.7138498242","32211.7136228027","33392.6289386025","34714.8277004804","35850.0171180331","37497.4006889166","38880.2004495067","40062.7811258866","41819.1109980162","43225.4924688768","44490.2520013512","41464.0986692269",
"North America","NAC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
